Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Month,Temp_Celsius,Temp_Kelvin,Temp_Squared,Temp_Comfort_Score,Extreme_Hot,Extreme_Cold,Wind_Speed_kmh,Wind_Speed_ms,Wind_Speed_Squared,High_Wind,Calm_Wind,Cloud_Coverage_Oktas,Cloud_Coverage_Percent,Cloud_Coverage_Squared,Clear_Sky,Overcast,Is_Precipitation,Is_Clear,Is_Fog,Is_Thunderstorm,Is_Snow,Weather_Severity,Weather_Comfort_Index,Heat_Index,Shopping_Weather_Score,Temperatur_Lag_1,Temperatur_Lag_2,Temperatur_Lag_3,Temperatur_Lag_7,Windgeschwindigkeit_Lag_1,Windgeschwindigkeit_Lag_2,Windgeschwindigkeit_Lag_3,Windgeschwindigkeit_Lag_7,Bewoelkung_Lag_1,Bewoelkung_Lag_2,Bewoelkung_Lag_3,Bewoelkung_Lag_7,Weather_Severity_Lag_1,Weather_Severity_Lag_2,Weather_Severity_Lag_3,Weather_Severity_Lag_7,Shopping_Weather_Score_Lag_1,Shopping_Weather_Score_Lag_2,Shopping_Weather_Score_Lag_3,Shopping_Weather_Score_Lag_7,Temperatur_Rolling_Mean_3d,Temperatur_Rolling_Std_3d,Temperatur_Rolling_Mean_7d,Temperatur_Rolling_Std_7d,Temperatur_Rolling_Mean_14d,Temperatur_Rolling_Std_14d,Windgeschwindigkeit_Rolling_Mean_3d,Windgeschwindigkeit_Rolling_Std_3d,Windgeschwindigkeit_Rolling_Mean_7d,Windgeschwindigkeit_Rolling_Std_7d,Windgeschwindigkeit_Rolling_Mean_14d,Windgeschwindigkeit_Rolling_Std_14d,Bewoelkung_Rolling_Mean_3d,Bewoelkung_Rolling_Std_3d,Bewoelkung_Rolling_Mean_7d,Bewoelkung_Rolling_Std_7d,Bewoelkung_Rolling_Mean_14d,Bewoelkung_Rolling_Std_14d,Weather_Severity_Rolling_Mean_3d,Weather_Severity_Rolling_Std_3d,Weather_Severity_Rolling_Mean_7d,Weather_Severity_Rolling_Std_7d,Weather_Severity_Rolling_Mean_14d,Weather_Severity_Rolling_Std_14d,Shopping_Weather_Score_Rolling_Mean_3d,Shopping_Weather_Score_Rolling_Std_3d,Shopping_Weather_Score_Rolling_Mean_7d,Shopping_Weather_Score_Rolling_Std_7d,Shopping_Weather_Score_Rolling_Mean_14d,Shopping_Weather_Score_Rolling_Std_14d,Year,DayOfWeek,DayOfYear,IsWeekend,Quarter,Month_Sin,Month_Cos,DayOfYear_Sin,DayOfYear_Cos,Temp_Wind_Interaction,Temp_Cloud_Interaction,Temp_Seasonal_Deviation,Temp_Category_Cold,Temp_Category_Freezing,Temp_Category_Hot,Temp_Category_Mild,Temp_Category_Warm,Wind_Category_Calm,Wind_Category_Fresh,Wind_Category_Light,Wind_Category_Moderate,Wind_Category_Strong,Cloud_Category_Clear,Cloud_Category_Mostly_Clear,Cloud_Category_Mostly_Cloudy,Cloud_Category_Overcast,Cloud_Category_Partly_Cloudy,Weather_Category_Clear_to_Partly_Cloudy,Weather_Category_Drizzle,Weather_Category_Fog,Weather_Category_Mist_Fog,Weather_Category_Other,Weather_Category_Precipitation_Vicinity,Weather_Category_Rain,Weather_Category_Snow,Weather_Category_Thunderstorm,Season_Autumn,Season_Spring,Season_Summer,Season_Winter
2015-01-20,7.0,-0.375,4,77.0,1,-0.375,272.775,0.140625,0,0,1,4,1.1111111111111112,16,0,1,7.0,87.5,49.0,0,1,1,0,0,0,1,5,2,1.375,2.0,1.0,2.0,4.25,7.75,5.0,9.0,12.0,14.0,7.0,8.0,1.0,7.0,5.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,0.8750000000000023,1.192424001771057,3.357142857142857,2.744718955167558,5.1875,2.930997303360761,6.0,2.6457513110644935,10.428571428571429,4.577377082170644,14.357142857142858,7.217576227058951,7.333333333333333,0.5773502691895863,6.0,2.309401076758505,6.214285714285714,1.7177163475234878,4.666666666666667,0.5773502691896281,3.7142857142857144,1.6035674514745426,3.857142857142857,1.0994504121565514,2.0,0.0,2.7142857142857144,1.1126972805283981,2.9285714285714284,0.9972489631508874,2015,1,20,0,1,0.49999999999999994,0.8660254037844387,0.3375228995941133,0.9413173175128471,-2.375,-0.046875,-3.1111059870967743,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2015-01-21,8.0,-1.125,4,10.0,1,-1.125,272.025,1.265625,0,0,1,4,1.1111111111111112,16,0,1,8.0,100.0,64.0,0,1,0,0,1,0,0,2,2,0.875,3.0,-0.375,1.0,2.0,3.125,4.0,5.0,9.0,16.0,7.0,7.0,8.0,6.0,5.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0,-0.1666666666666643,1.0777097630313124,2.75,3.2315179611650366,4.696428571428571,3.372226169855711,4.333333333333333,0.5773502691891153,8.714285714285714,4.386125310350277,13.928571428571429,7.660731896288575,7.333333333333333,0.5773502691895863,6.285714285714286,2.429971585175825,6.357142857142857,1.7805419597217162,4.0,1.732050807568878,3.2857142857142856,1.6035674514745424,3.7142857142857144,1.2043875831929904,2.3333333333333335,0.5773502691896348,2.857142857142857,1.069044967649722,2.9285714285714284,0.9972489631508874,2015,2,21,0,1,0.49999999999999994,0.8660254037844387,0.3536761221763716,0.9353679493131483,-3.125,-0.0,-3.8611059870967743,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2015-01-22,7.0,-1.375,3,49.0,1,-1.375,271.775,1.890625,0,0,1,3,0.8333333333333333,9,0,1,7.0,87.5,49.0,0,1,0,0,1,0,0,3,2,0.375,3.0,-1.125,-0.375,1.0,6.75,4.0,4.0,5.0,14.0,8.0,7.0,7.0,7.0,2.0,5.0,5.0,4.0,3.0,2.0,2.0,3.0,-0.9583333333333309,0.5204164998661996,1.5892857142857142,3.006688971514577,4.142857142857143,3.6960403522844127,3.6666666666666665,0.5773502691890887,7.142857142857143,4.140393356054135,13.5,8.112194050174853,7.333333333333333,0.5773502691895863,6.285714285714286,2.429971585175825,6.285714285714286,1.728875643015127,3.3333333333333335,1.5275252316519476,3.142857142857143,1.5735915849388822,3.642857142857143,1.2157392722216305,2.6666666666666665,0.5773502691896358,2.857142857142857,1.069044967649722,2.9285714285714284,0.9972489631508874,2015,3,22,0,1,0.49999999999999994,0.8660254037844387,0.3697245428906731,0.9291414114031743,-2.875,-0.171875,-4.111105987096774,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2015-01-23,8.0,-1.25,5,20.0,1,-1.25,271.9,1.5625,0,0,1,5,1.3888888888888888,25,0,1,8.0,100.0,64.0,0,1,0,0,0,0,0,2,3,0.75,3.0,-1.375,-1.125,-0.375,6.75,3.0,4.0,4.0,13.0,7.0,8.0,7.0,6.0,3.0,2.0,5.0,1.0,3.0,3.0,2.0,5.0,-1.2499999999999976,0.1249999999985798,0.44642857142857145,2.1026485565542514,3.517857142857143,3.8223335171703607,4.0,0.9999999999996977,6.0,3.2659863237109152,12.071428571428571,7.680788077697855,7.666666666666667,0.5773502691895791,6.571428571428571,2.5071326821120357,6.428571428571429,1.7851647506079562,2.3333333333333335,0.5773502691896285,3.2857142857142856,1.3801311186847038,3.5,1.286019499792346,3.0,0.0,2.5714285714285716,0.5345224838249021,2.9285714285714284,0.9972489631508874,2015,4,23,0,1,0.49999999999999994,0.8660254037844387,0.38566340624360707,0.9226395488404876,-3.75,-0.0,-3.9861059870967743,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2015-01-24,7.0,-0.5,10,71.0,1,-0.5,272.65,0.25,0,0,1,10,2.7777777777777777,100,0,0,7.0,87.5,49.0,0,1,1,0,0,0,1,5,3,1.25,2.0,-1.25,-1.375,-1.125,4.25,5.0,3.0,4.0,12.0,8.0,7.0,8.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,-1.0416666666666643,0.4732423621496537,-0.23214285714285715,1.2735869854558348,2.767857142857143,3.466133244745522,6.0,3.6055512754639185,5.714285714285714,2.6903708365382104,10.785714285714286,6.166641916592254,7.333333333333333,0.5773502691895863,7.428571428571429,0.5345224838248439,6.5,1.7867030229749072,3.3333333333333335,1.5275252316519476,3.7142857142857144,1.380131118684704,3.5714285714285716,1.342459609149491,2.6666666666666665,0.5773502691896358,2.4285714285714284,0.5345224838249045,2.7142857142857144,0.8254203058555728,2015,5,24,1,1,0.49999999999999994,0.8660254037844387,0.401487989205973,0.9158642882672872,-5.5,-0.0625,-3.2361059870967743,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2015-01-25,6.0,2.875,6,71.0,1,2.875,276.025,8.265625,0,0,0,6,1.6666666666666665,36,0,0,6.0,75.0,36.0,0,0,1,0,0,0,1,5,3,4.375,2.0,-0.5,-1.25,-1.375,2.0,10.0,5.0,3.0,9.0,7.0,8.0,7.0,8.0,5.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,0.3750000000000024,2.1972994789057974,-0.10714285714285714,1.5435156222692263,2.669642857142857,3.4402898269487485,7.0,2.6457513110645032,5.285714285714286,2.288688541085333,9.571428571428571,5.169649381270922,7.0,0.9999999999999812,7.142857142857143,0.6900655593423529,6.571428571428571,1.741541567969887,4.0,1.732050807568878,3.857142857142857,1.4638501094227958,3.642857142857143,1.392681025777418,2.3333333333333335,0.5773502691896348,2.4285714285714284,0.5345224838249045,2.7142857142857144,0.8254203058555728,2015,6,25,1,1,0.49999999999999994,0.8660254037844387,0.4171936026123168,0.9088176373395029,-0.125,0.71875,0.13889401290322567,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2015-01-26,7.0,3.375,10,61.0,1,3.375,276.525,11.390625,0,0,0,10,2.7777777777777777,100,0,0,7.0,87.5,49.0,0,1,1,0,0,0,0,4,3,5.125,2.0,2.875,-0.5,-1.25,1.0,6.0,10.0,5.0,5.0,6.0,7.0,8.0,7.0,5.0,5.0,2.0,5.0,2.0,2.0,3.0,2.0,1.916666666666669,2.1077733116568926,0.23214285714285715,2.016118087527576,2.375,3.159996348586085,8.666666666666666,2.3094010767584203,6.0,2.886751345948141,8.928571428571429,4.410900583332624,6.666666666666667,0.5773502691896003,7.142857142857143,0.6900655593423529,6.571428571428571,1.741541567969887,4.666666666666667,0.5773502691896282,3.7142857142857144,1.380131118684704,3.642857142857143,1.392681025777418,2.0,0.0,2.4285714285714284,0.5345224838249045,2.642857142857143,0.841897386141111,2015,0,26,0,1,0.49999999999999994,0.8660254037844387,0.4327755925504312,0.901501684131884,-1.625,0.421875,0.6388940129032257,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2015-01-27,2.0,4.875,13,61.0,1,4.875,278.025,23.765625,0,0,0,13,3.611111111111111,169,0,0,2.0,25.0,4.0,1,0,1,0,0,0,0,4,4,5.375,2.5,3.375,2.875,-0.5,-0.375,10.0,6.0,10.0,4.0,7.0,6.0,7.0,7.0,4.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,3.7083333333333357,1.0408329997329604,0.9821428571428571,2.63433713538262,2.169642857142857,2.8633153620650726,9.666666666666666,3.511884584284199,7.285714285714286,3.728908942943227,8.857142857142858,4.329809781878746,5.0,2.6457513110645925,6.428571428571429,2.070196678027064,6.214285714285714,2.118728625617488,4.333333333333333,0.5773502691896282,3.5714285714285716,1.2724180205606987,3.642857142857143,1.392681025777418,2.1666666666666665,0.28867513459482996,2.5,0.5000000000000583,2.607142857142857,0.8361673422083945,2015,1,27,0,1,0.49999999999999994,0.8660254037844387,0.4482293417404106,0.893918596519257,-1.625,3.65625,2.1388940129032257,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2015-01-28,7.0,4.875,17,61.0,1,4.875,278.025,23.765625,0,0,0,17,4.722222222222222,289,0,0,7.0,87.5,49.0,0,1,1,0,0,0,0,4,2,6.625,2.0,4.875,3.375,2.875,-1.125,13.0,10.0,6.0,4.0,2.0,7.0,6.0,8.0,4.0,4.0,5.0,2.0,2.5,2.0,2.0,3.0,4.375000000000003,0.8660254037843214,1.8392857142857142,2.8050496557864,2.294642857142857,2.945256593422612,13.333333333333334,3.5118845842842252,9.142857142857142,4.879500364742674,8.928571428571429,4.462911876519919,5.333333333333333,2.886751345948129,6.285714285714286,1.9760470401187094,6.285714285714286,2.127785827444226,4.0,0.0,3.857142857142857,1.069044967649692,3.5714285714285716,1.342459609149491,2.1666666666666665,0.28867513459482996,2.357142857142857,0.4755948656057349,2.607142857142857,0.8361673422083945,2015,2,28,0,1,0.49999999999999994,0.8660254037844387,0.4635502709028509,0.886070621534138,-3.625,0.609375,2.1388940129032257,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2015-01-29,7.0,1.5,12,75.0,1,1.5,274.65,2.25,0,0,0,12,3.333333333333333,144,0,0,7.0,87.5,49.0,0,1,1,0,0,0,1,5,3,3.25,2.0,4.875,4.875,3.375,-1.375,17.0,13.0,10.0,3.0,7.0,2.0,7.0,7.0,4.0,4.0,4.0,3.0,2.0,2.5,2.0,3.0,3.750000000000002,1.9485571585149306,2.25,2.4431025357112754,1.9196428571428572,2.6541907822897155,14.0,2.6457513110645694,10.428571428571429,4.117326918327111,8.785714285714286,4.317737502773562,5.333333333333333,2.886751345948129,6.285714285714286,1.9760470401187094,6.285714285714286,2.127785827444226,4.333333333333333,0.5773502691896283,4.142857142857143,1.0690449676496923,3.642857142857143,1.392681025777418,2.1666666666666665,0.28867513459482996,2.2142857142857144,0.39339789623480215,2.5357142857142856,0.8427127833163928,2015,3,29,0,1,0.49999999999999994,0.8660254037844387,0.47873384011578846,0.8779600847008882,-4.5,0.1875,-1.2361059870967743,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2015-01-30,7.0,1.125,6,75.0,1,1.125,274.275,1.265625,0,0,0,6,1.6666666666666665,36,0,0,7.0,87.5,49.0,0,1,1,0,0,0,1,5,3,2.875,2.0,1.5,4.875,4.875,-1.25,12.0,17.0,13.0,5.0,7.0,7.0,2.0,8.0,5.0,4.0,4.0,2.0,2.0,2.0,2.5,3.0,2.500000000000002,2.065338955232227,2.5892857142857144,2.0009298433713583,1.5178571428571428,2.263770437435539,11.666666666666666,5.507570547286082,10.571428571428571,3.9096949095440117,8.285714285714286,4.195759240518425,7.0,0.0,6.142857142857143,1.8644544714716111,6.357142857142857,2.1342317247536724,4.666666666666667,0.5773502691896283,4.571428571428571,0.5345224838248387,3.9285714285714284,1.2066664642907572,2.0,0.0,2.0714285714285716,0.18898223650478815,2.3214285714285716,0.4643913658320616,2015,4,30,0,1,0.49999999999999994,0.8660254037844387,0.4937755501599772,0.869589389346611,-1.875,0.140625,-1.6111059870967743,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2015-01-31,7.0,-2.375,7,49.0,1,-2.375,270.775,5.640625,0,0,1,7,1.9444444444444444,49,0,0,7.0,87.5,49.0,0,1,0,0,1,0,0,3,3,-0.625,3.0,1.125,1.5,4.875,-0.5,6.0,12.0,17.0,10.0,7.0,7.0,7.0,7.0,5.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0,0.0833333333333357,2.137219767205286,2.3214285714285716,2.537076260655131,1.0446428571428572,2.339875460431642,8.333333333333334,3.214550253664257,10.142857142857142,4.140393356054134,7.928571428571429,4.066075138627814,7.0,0.0,6.142857142857143,1.8644544714716111,6.785714285714286,1.4769288003552035,4.333333333333333,1.1547005383792526,4.285714285714286,0.7559289460184466,4.0,1.1094003924504587,2.3333333333333335,0.577350269189635,2.2142857142857144,0.39339789623480215,2.3214285714285716,0.4643913658320616,2015,5,31,1,1,0.49999999999999994,0.8660254037844387,0.5086709438521044,0.8609610158889943,-5.875,-0.296875,-5.111105987096774,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2015-02-01,7.0,-0.25,9,75.0,2,-0.25,272.9,0.0625,0,0,1,9,2.5,81,0,0,7.0,87.5,49.0,0,1,1,0,0,0,1,5,3,1.5,2.0,-2.375,1.125,1.5,2.875,7.0,6.0,12.0,6.0,7.0,7.0,7.0,6.0,3.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,-0.4999999999999976,1.763341997458141,1.875,2.693549393148781,0.8839285714285714,2.34647049070232,7.333333333333333,1.5275252316518013,10.571428571428571,3.779644730092282,7.928571428571429,4.066075138627814,7.0,0.0,6.285714285714286,1.889822365046138,6.714285714285714,1.4373357526806483,4.333333333333333,1.1547005383792526,4.285714285714286,0.7559289460184466,4.071428571428571,1.1411388181101383,2.3333333333333335,0.577350269189635,2.2142857142857144,0.39339789623480215,2.3214285714285716,0.4643913658320616,2015,6,32,1,1,0.8660254037844386,0.5000000000000001,0.5234156073655503,0.8520775211013093,-4.75,-0.03125,-4.098150964539007,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2015-02-02,6.0,1.0,10,22.0,2,1.0,274.15,1.0,0,0,1,10,2.7777777777777777,100,0,0,6.0,75.0,36.0,0,0,0,0,0,0,0,2,3,2.5,3.0,-0.25,-2.375,1.125,3.375,9.0,7.0,6.0,10.0,7.0,7.0,7.0,7.0,5.0,3.0,5.0,4.0,2.0,3.0,2.0,2.0,-0.5416666666666643,1.706299602453508,1.5357142857142858,2.6217383364402926,0.8839285714285714,2.34647049070232,8.666666666666666,1.5275252316518235,10.571428571428571,3.779644730092282,8.285714285714286,4.008233284869309,6.666666666666667,0.5773502691895991,6.142857142857143,1.8644544714716111,6.642857142857143,1.4468609447374594,3.3333333333333335,1.5275252316519472,4.0,1.154700538379246,3.857142857142857,1.2314558524297645,2.6666666666666665,0.577350269189636,2.357142857142857,0.4755948656057349,2.392857142857143,0.4874806279611421,2015,0,33,0,1,0.8660254037844386,0.5000000000000001,0.5380051715382996,0.8429415373547828,-4.0,0.25,-2.8481509645390073,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2015-02-03,7.0,-1.0,10,77.0,2,-1.0,272.15,1.0,0,0,1,10,2.7777777777777777,100,0,0,7.0,87.5,49.0,0,1,1,0,0,0,1,5,3,0.75,2.0,1.0,-0.25,-2.375,4.875,10.0,9.0,7.0,13.0,6.0,7.0,7.0,2.0,2.0,5.0,3.0,4.0,3.0,2.0,3.0,2.5,-0.08333333333333097,1.0103629710816857,0.6964285714285714,2.2945328396821205,0.8392857142857143,2.3779983964727354,9.666666666666666,0.5773502691893434,10.142857142857142,3.6253078686998728,8.714285714285714,3.8316208947805386,6.666666666666667,0.5773502691895991,6.857142857142857,0.37796447300922653,6.642857142857143,1.4468609447374594,4.0,1.7320508075688779,4.142857142857143,1.2149857925879066,3.857142857142857,1.2314558524297645,2.3333333333333335,0.577350269189635,2.2857142857142856,0.4879500364743303,2.392857142857143,0.4874806279611421,2015,1,34,0,1,0.8660254037844386,0.5000000000000001,0.5524353131676196,0.8335557718385699,-6.0,-0.125,-4.848150964539007,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2015-02-04,6.0,-1.875,9,0.0,2,-1.875,271.275,3.515625,0,0,1,9,2.5,81,0,0,6.0,75.0,36.0,0,0,0,1,0,0,0,1,3,-0.375,4.0,-1.0,1.0,-0.25,4.875,10.0,10.0,9.0,17.0,7.0,6.0,7.0,7.0,5.0,2.0,5.0,4.0,2.0,3.0,2.0,2.0,-0.6249999999999977,1.4737282653188353,-0.26785714285714285,1.5401375943474918,0.7857142857142857,2.433455012262159,9.666666666666666,0.5773502691893434,9.0,2.0000000000000178,9.071428571428571,3.5833865742701363,6.333333333333333,0.5773502691896063,6.714285714285714,0.487950036474268,6.5,1.4005493427717721,2.6666666666666665,2.0816659994661326,3.7142857142857144,1.7043362064926892,3.7857142857142856,1.368804724431639,3.0,1.0000000000000064,2.5714285714285716,0.7867957924694794,2.4642857142857144,0.6344072252682452,2015,2,35,0,1,0.8660254037844386,0.5000000000000001,0.5667017562911176,0.8239230057575542,-6.375,-0.46875,-5.723150964539007,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2015-02-05,5.0,0.75,10,22.0,2,0.75,273.9,0.5625,0,0,1,10,2.7777777777777777,100,0,0,5.0,62.5,25.0,0,0,0,0,0,0,0,2,4,2.0,3.0,-1.875,-1.0,1.0,1.5,9.0,10.0,10.0,12.0,6.0,7.0,6.0,7.0,1.0,5.0,2.0,5.0,4.0,2.0,3.0,2.0,-0.7083333333333309,1.3365845776953267,-0.375,1.417891627263991,0.9375,2.3532659384191152,9.666666666666666,0.5773502691893434,8.714285714285714,1.6035674514745686,9.571428571428571,3.1308461799005567,6.0,0.9999999999999928,6.428571428571429,0.7867957924694463,6.357142857142857,1.44686094473746,2.6666666666666665,2.0816659994661326,3.2857142857142856,1.7043362064926886,3.7142857142857144,1.4373357526806558,3.0,1.0000000000000064,2.7142857142857144,0.7559289460184905,2.4642857142857144,0.6344072252682452,2015,3,36,0,1,0.8660254037844386,0.5000000000000001,0.5808002734538009,0.8140460935082178,-4.25,0.28125,-3.0981509645390073,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
2015-02-06,2.0,-0.5,6,22.0,2,-0.5,272.65,0.25,0,0,1,6,1.6666666666666665,36,0,0,2.0,25.0,4.0,1,0,0,0,0,0,0,2,4,0.0,3.5,0.75,-1.875,-1.0,1.125,10.0,9.0,10.0,6.0,5.0,6.0,7.0,7.0,2.0,1.0,5.0,5.0,3.0,4.0,2.0,2.0,-0.5416666666666643,1.3129959380489336,-0.6071428571428571,1.2550493255336432,0.9910714285714286,2.3077338022827334,8.333333333333334,2.081665999466038,8.714285714285714,1.6035674514745686,9.642857142857142,3.0282552188231717,4.333333333333333,2.0816659994661393,5.714285714285714,1.7994708216848787,5.928571428571429,1.7743595036946807,1.6666666666666667,0.5773502691896237,2.857142857142857,1.5735915849388804,3.7142857142857144,1.4373357526806558,3.5,0.500000000000015,2.9285714285714284,0.7319250547114344,2.5,0.6793662204867769,2015,4,37,0,1,0.8660254037844386,0.5000000000000001,0.5947266869607634,0.8039279618328213,-3.5,-0.375,-4.348150964539007,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2015-02-07,7.0,4.125,18,20.0,2,4.125,277.275,17.015625,0,0,0,18,5.0,324,0,0,7.0,87.5,49.0,0,1,0,0,0,0,0,2,2,5.875,3.0,-0.5,0.75,-1.875,-2.375,6.0,10.0,9.0,7.0,2.0,5.0,6.0,7.0,2.0,2.0,1.0,3.0,3.5,3.0,4.0,3.0,1.4583333333333357,2.3924795366592067,0.32142857142857145,1.9443523220804577,1.3214285714285714,2.40677843134405,11.333333333333334,6.110100926607767,10.285714285714286,3.6839419880650457,10.214285714285714,3.7658091668748654,4.666666666666667,2.516611478423587,5.714285714285714,1.7994708216848787,5.928571428571429,1.7743595036946807,2.0,0.0,2.7142857142857144,1.6035674514745404,3.5,1.4544361847068497,3.1666666666666665,0.28867513459483674,2.9285714285714284,0.7319250547114344,2.5714285714285716,0.6753102665027255,2015,5,38,1,1,0.8660254037844386,0.5000000000000001,0.6084768701151261,0.7935716089521474,-4.875,0.515625,0.2768490354609927,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2015-02-08,1.0,3.375,14,20.0,2,3.375,276.525,11.390625,0,0,0,14,3.888888888888889,196,0,0,1.0,12.5,1.0,1,0,0,0,0,0,0,2,3,3.625,3.0,4.125,-0.5,0.75,-0.25,18.0,6.0,10.0,9.0,7.0,2.0,5.0,7.0,2.0,2.0,2.0,5.0,3.0,3.5,3.0,2.0,2.3333333333333357,2.4822285014343612,0.8392857142857143,2.2287354945710045,1.3571428571428572,2.435147850736288,12.666666666666666,6.110100926607772,11.0,3.872983346207426,10.785714285714286,3.6831961753257363,3.3333333333333335,3.2145502536643265,4.857142857142857,2.410295378065484,5.571428571428571,2.2088732148135772,2.0,0.0,2.2857142857142856,1.253566341056009,3.2857142857142856,1.437335752680656,3.1666666666666665,0.28867513459483674,3.0714285714285716,0.6074928962939954,2.642857142857143,0.6629935441318154,2015,6,39,1,1,0.8660254037844386,0.5000000000000001,0.6220467484408675,0.7829801036770628,-3.625,2.953125,-0.4731509645390073,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2015-02-09,7.0,6.875,13,61.0,2,6.875,280.025,47.265625,0,0,0,13,3.611111111111111,169,0,0,7.0,87.5,49.0,0,1,1,0,0,0,0,4,4,8.625,3.0,3.375,4.125,-0.5,1.0,14.0,18.0,6.0,10.0,1.0,7.0,2.0,6.0,2.0,2.0,2.0,2.0,3.0,3.0,3.5,3.0,4.791666666666669,1.8427786989579458,1.6785714285714286,3.1957468014607224,1.6071428571428572,2.8091784415526213,15.0,2.6457513110645787,11.428571428571429,3.909694909544011,11.0,3.721042037676262,5.0,3.464101615137756,5.0,2.5166114784235876,5.571428571428571,2.2088732148135772,2.6666666666666665,1.1547005383792512,2.5714285714285716,1.3972762620115369,3.2857142857142856,1.437335752680656,3.0,0.0,3.0714285714285716,0.6074928962939954,2.7142857142857144,0.6419407387663892,2015,0,40,0,1,0.8660254037844386,0.5000000000000001,0.6354323008901774,0.7721565844991642,0.375,0.859375,3.0268490354609927,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2015-02-10,7.0,7.625,11,61.0,2,7.625,280.775,58.140625,0,0,0,11,3.0555555555555554,121,0,0,7.0,87.5,49.0,0,1,1,0,0,0,0,4,4,9.375,3.0,6.875,3.375,4.125,-1.0,13.0,14.0,18.0,10.0,7.0,1.0,7.0,7.0,4.0,2.0,2.0,5.0,3.0,3.0,3.0,2.0,5.958333333333336,2.2684429314693304,2.9107142857142856,3.624794739672968,1.8035714285714286,3.1327650778453724,12.666666666666666,1.5275252316518884,11.571428571428571,3.8668308667927307,10.857142857142858,3.6764770523537313,5.0,3.464101615137756,5.0,2.5166114784235876,5.928571428571429,1.97928836140225,3.3333333333333335,1.1547005383792517,2.4285714285714284,1.1338934190276728,3.2857142857142856,1.437335752680656,3.0,0.0,3.2142857142857144,0.3933978962347793,2.75,0.6430097498961924,2015,1,41,0,1,0.8660254037844386,0.5000000000000001,0.6486295610349814,0.7611042586607747,2.125,0.953125,3.7768490354609927,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
